review_id,building_id,building_name,building_type,ward,address_street,city,latitude,longitude,building_levels,rating,sentiment,review_title,review_text,review_source
REV-17031,way/1456287109,Unnamed building,yes,,,Kochi,10.0043166,76.3343575,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-17032,way/1456287110,Unnamed building,yes,,,Kochi,10.0042966,76.3344929,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-17033,way/1456287111,Unnamed building,yes,,,Kochi,10.0043763,76.3340664,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17034,way/1456287112,Unnamed building,yes,,,Kochi,10.0044852,76.3340991,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17035,way/1456287113,Unnamed building,yes,,,Kochi,10.0043721,76.3350415,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-17036,way/1456287114,Unnamed building,yes,,,Kochi,10.0047791,76.3347321,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17037,way/1456287115,Unnamed building,yes,,,Kochi,10.0047629,76.3348558,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17038,way/1456287116,Unnamed building,yes,,,Kochi,10.0047751,76.334975,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-17039,way/1456287117,Unnamed building,yes,,,Kochi,10.004593,76.334788,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17040,way/1456287118,Unnamed building,yes,,,Kochi,10.0045728,76.3345097,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-17041,way/1456287119,Unnamed building,yes,,,Kochi,10.0047023,76.3345046,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17042,way/1456287120,Unnamed building,yes,,,Kochi,10.0045837,76.3343672,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-17043,way/1456287121,Unnamed building,yes,,,Kochi,10.0047093,76.3343423,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17044,way/1456287122,Unnamed building,yes,,,Kochi,10.0048842,76.3353205,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-17045,way/1456287123,Unnamed building,yes,,,Kochi,10.004906,76.3354624,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-17046,way/1456287124,Unnamed building,yes,,,Kochi,10.0050523,76.33544,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17047,way/1456497860,Unnamed building,yes,,,Kochi,10.0239677,76.3169384,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17048,way/1456648597,Unnamed building,house,,,Kochi,10.0071453,76.3087431,,3,neutral,Mixed impression,residential house in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-17049,way/1456648598,Unnamed building,house,,,Kochi,10.0070778,76.3086327,,3,neutral,Mixed impression,"residential house in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-17050,way/1456648599,Unnamed building,house,,,Kochi,10.0068827,76.3088566,,4,positive,Useful and accessible,"residential house in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17051,way/1456648600,Unnamed building,house,,,Kochi,10.0072208,76.3086662,,1,negative,Needs some improvement,"residential house in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17052,way/1456648601,Unnamed building,house,,,Kochi,10.007338,76.3088536,,2,negative,Could be maintained better,"residential house in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17053,way/1456648602,Unnamed building,house,,,Kochi,10.0071048,76.3092322,,4,positive,Useful and accessible,"residential house in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17054,way/1456648603,Unnamed building,house,,,Kochi,10.007618,76.3089515,,1,negative,Needs some improvement,"residential house in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17055,way/1456648604,Unnamed building,house,,,Kochi,10.0075037,76.3090039,,5,positive,Nice building and surroundings,"residential house in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17056,way/1456648605,Unnamed building,house,,,Kochi,10.0074547,76.3096554,,3,neutral,Mixed impression,"residential house in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-17057,way/1456648606,Unnamed building,house,,,Kochi,10.0073444,76.3098013,,3,neutral,Mixed impression,residential house in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-17058,way/1456648607,Unnamed building,house,,,Kochi,10.0072848,76.3096986,,4,positive,Useful and accessible,"residential house in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-17059,way/1456648608,Unnamed building,house,,,Kochi,10.0075778,76.3099374,,1,negative,Needs some improvement,"residential house in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-17060,way/1456648609,Unnamed building,house,,,Kochi,10.0074688,76.3100596,,4,positive,Useful and accessible,"residential house in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17061,way/1456648610,Unnamed building,house,,,Kochi,10.0074922,76.3101481,,4,positive,Useful and accessible,"residential house in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-17062,way/1456648611,Unnamed building,house,,,Kochi,10.0076605,76.3100926,,3,neutral,Mixed impression,"residential house in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
